Date,Supp. Code,Supp. Name,Item Code,Item Name,Brick,Governorate Name,Territory Name,Brick Name,QTY,FU,Total Qty,Year,Month
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,22301.0,الجيزة              ,GIZA IV ZAMALEK                         ,ZAMALEK                                 ,47,0,47,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,256602.0,سوهاج               ,SOHAG I SOHAG CITY I                    ,SOHAG CITY                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,276803.0,سفاجا               ,QENA I /RED SEA RED SEA                 ,RED SEA                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,73601.0,كفر الزيات          ,GHARBIA III KAFR ELZAYAT                ,KAFR ELZAYAT                            ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,266801.0,نجع حمادي           ,QENA I /RED SEA NAGAH HAMADI            ,MARAKEZ QENA BAHARY                     ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,10701.0,عين شمس             ,CAIRO E III AIN SHAMS EAST              ,AIN SHAMS EAST                          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,266801.0,دشنا                ,QENA I /RED SEA DESHNA                  ,MARAKEZ QENA BAHARY                     ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,125202.0,الاسكندرية          ,ALEX W I MOHARAM BECK                   ,MOHARAM BEIK- EL ANFOSHI                ,10,0,10,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,195902.0,دهب                 ,SUEZ /S SINAI  SOUTH SINAI              ,SOUTH SINA                              ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,83701.0,المنصوره            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,22101.0,الحوامديه           ,GIZA II ELHAWAMDEYA                     ,HAWAMDIA                                ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,22501.0,امبابه              ,IMBABA I IMBABA                         ,GIZA ( IMBABA )                         ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,256601.0,طهطا                ,SOHAG I TAHTA                           ,MARAKEZ SOHAG BAHARY                    ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10401.0,القاهرة             ,NASR CITY NASR CITY                     ,NASR CITY                               ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,10102.0,روكسي - مصر الجديده ,HELPS I ROXY                            ,CAIRO (ROXY)                            ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,256601.0,طهطا                ,SOHAG I TAHTA                           ,MARAKEZ SOHAG BAHARY                    ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,22301.0,الجيزة              ,GIZA IV ZAMALEK                         ,ZAMALEK                                 ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,226302.0,ملوي                ,EL MENYA II MALAWY                      ,MARAKEZ ELMENIA KEBLY                   ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,10602.0,مدينه السلام        ,CAIRO E II MADINET ELSALAM              ,CAIRO ( EL SALAM )                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,114401.0,الزقازيق            ,SHARKIA I ZAKAZIK                       ,ZAGAZIK                                 ,5,0,5,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,22401.0,المهندسين           ,GIZA V ELMOHANDESSIN                    ,EL MOHANDESEN                           ,4,0,4,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,155701.0,الزهور              ,PORT SAID /N SINAI PORT SAID            ,PORT SAIED                              ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,287002.0,اسوان               ,ASWAN ASWAN CITY I                      ,ASWAN CITY                              ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,94101.0,كفر البطيخ          ,DOMIAT DOMIAT                           ,DOMIAT                                  ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,32801.0,الهرم               ,EL HARAM ELHARAM                        ,GIZA (OSIEM)                            ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,11601.0,المقطم              ,CAIRO S III ELMOKATTAM                  ,EL MOKATAM - MANSHIT NASER              ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,619237.0,KEFEN TECH 7 PLASTER                                        ,114601.0,ابو كبير            ,SHARKEIA III ABOU KEBEER                ,ABU KEBER & HEHYA                       ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,125101.0,الحضره              ,ALEX CNTR II ELHADRA                    ,SEDI GABER - SPORTING - ROSHDY          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,22701.0,الجيزة              ,FAISAL FAISAL                           ,FEISAL                                  ,-1,0,-1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,22301.0,الزمالك             ,GIZA IV ZAMALEK                         ,ZAMALEK                                 ,-6,0,-6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,10401.0,القاهرة             ,NASR CITY NASR CITY                     ,NASR CITY                               ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,53101.0,شبين الكوم          ,SHOBRA KHEMAH SHOBRA ELKHEMAH           ,SHEBIN ELKOM                            ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,114503.0,العاشر من رمضان     ,SHARKIA II 10TH RAMADAN CITY            ,EL 10 OF RAMADAN                        ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,125202.0,محرم بك             ,ALEX W I MOHARAM BECK                   ,MOHARAM BEIK- EL ANFOSHI                ,3,0,3,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,606713.0,FORTIBONE 10 SACHETS                                        ,256601.0,طهطا                ,SOHAG I TAHTA                           ,MARAKEZ SOHAG BAHARY                    ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,83701.0,المنصوره            ,DAKAHLIA II MEET GHAMR                  ,EL MANSOURA                             ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,124901.0,زيزينيا             ,ALEX CNTR I ELRAML STATION              ,LORAN - GELEM- BAKOUS                   ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,73501.0,المحله الكبري       ,GHARBIA II ELMAHALA ELKOBRA             ,EL MAHALA EL KOBRA                      ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10401.0,القاهرة             ,NASR CITY NASR CITY                     ,NASR CITY                               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,53001.0,القليوبية           ,KALUBIA II KANATER ELKHAIREIA           ,KALIOUB                                 ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,145501.0,ابو المطامير        ,BEHERA II ABOU ELMATAMEER               ,HOSH ESSA - ABO ELMATAMIR               ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,125101.0,كامب شيزار          ,ALEX CNTR II CAMP CHESAR                ,SEDI GABER - SPORTING - ROSHDY          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,256701.0,جرجا                ,SOHAG II GERGA                          ,MARAKEZ SOHAG KEBLY                     ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,10301.0,المنيا              ,GHARBIA  TANTA                          ,EL KOLIA EL HARBIA                      ,6,0,6,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,583152.0,GENGIGEL GEL ADULT 20ML                                     ,11202.0,القاهرة             ,CAIRO W III  ELZAWIA ELHAMRA            ,ELZAWIA ELHAMRA                         ,10,0,10,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,83701.0,المنصوره            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620174.0,GENGIGEL MOUTH RINSE 150ML                                  ,10401.0,مدينه نصر           ,NASR CITY NASR CITY                     ,NASR CITY                               ,2,0,2,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,83701.0,الدقهلية            ,DAKAHLIA I ELMANSOURA                   ,EL MANSOURA                             ,20,0,20,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,575054.0,CH ALPHA 10 SACH                                            ,73601.0,كفر الزيات          ,GHARBIA III KAFR ELZAYAT                ,KAFR ELZAYAT                            ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,620176.0,GENGIGEL GEL TEETHING 20ML                                  ,125101.0,سيدي جابر           ,ALEX CNTR II SIDI GABER                 ,SEDI GABER - SPORTING - ROSHDY          ,1,0,1,2025,1
2025/01/31,110192.0,BIOTECH PHARMA                      ,591469.0,CH ALPHA PLUS 10 SACHETS                                    ,195902.0,دهب                 ,SUEZ /S SINAI  SOUTH SINAI              ,SOUTH SINA                              ,1,0,1,2025,1
